open	high	low	close	volume	macd	signal	position	pct change	strategy_returns	cumulative_returns
2646.0	2646.0	2645.5	2645.5	34.864	-0.4371248071406626	-1	0.0	-0.00018896447467875443	-0.0	0.6066504042124543
2645.5	2645.65	2644.96	2644.97	76.3814	-0.5860735434962407	-1	0.0	-0.00020034020034032096	-0.0	0.6066504042124543
2644.96	2645.11	2644.71	2645.1	84.0123	-0.6460425416416911	-1	0.0	4.914989584015039e-05	0.0	0.6066504042124543
2645.1	2645.11	2644.7	2645.09	112.6047	-0.6764173553028741	-1	0.0	-3.780575403511399e-06	-0.0	0.6066504042124543
2645.1	2645.36	2645.09	2645.35	18.0607	-0.6267338463612759	-1	0.0	9.829533210581332e-05	0.0	0.6066504042124543
2645.35	2646.0	2645.35	2646.0	32.4682	-0.43820368884053096	-1	0.0	0.000245714177708134	0.0	0.6066504042124543
2646.0	2646.78	2645.99	2646.77	74.1499	-0.13382724830717052	-1	0.0	0.00029100529100523076	0.0	0.6066504042124543
2646.78	2646.78	2646.77	2646.78	15.4687	0.07423677413817131	1	2.0	3.7781900203981422e-06	0.00022669140122388853	0.6068770956136782
2646.78	2646.78	2646.01	2646.01	96.4574	0.041574728783416504	1	0.0	-0.00029091953241300317	-0.0	0.6068770956136782
2646.01	2646.01	2645.5	2645.5	101.5991	-0.09382755458818792	-1	-2.0	-0.0001927430357406834	0.011564582144441005	0.6184416777581192
2645.51	2645.86	2645.4	2645.85	42.8498	-0.10515483970584683	-1	0.0	0.00013230013230014492	0.0	0.6184416777581192
2645.85	2645.86	2645.4	2645.4	19.5351	-0.21032459538901094	-1	0.0	-0.00017007766880206	-0.0	0.6184416777581192
2645.4	2645.4	2645.25	2645.26	18.1177	-0.30769010779658856	-1	0.0	-5.2922053375592526e-05	-0.0	0.6184416777581192
2645.26	2645.26	2644.83	2644.84	23.8841	-0.45998153115124296	-1	0.0	-0.00015877456280288804	-0.0	0.6184416777581192
2644.83	2645.4	2644.83	2645.39	68.6136	-0.43160517291062206	-1	0.0	0.00020795208783885855	0.0	0.6184416777581192
2645.4	2646.28	2645.4	2646.27	33.6529	-0.21003377827219083	-1	0.0	0.0003326541644144143	0.0	0.6184416777581192
2646.28	2646.31	2646.27	2646.3	95.2391	-0.05147162465164001	-1	0.0	1.1336711673415323e-05	0.0	0.6184416777581192
2646.31	2646.31	2646.03	2646.03	37.3838	-0.004294671778097836	-1	0.0	-0.00010202924838453864	-0.0	0.6184416777581192
2646.02	2646.02	2644.71	2644.72	29.5489	-0.26246132222149754	-1	0.0	-0.0004950813104916962	-0.0	0.6184416777581192
2644.72	2644.72	2644.32	2644.32	36.9085	-0.5186102578222744	-1	0.0	-0.0001512447442449938	-0.0	0.6184416777581192
2644.32	2644.42	2643.78	2643.78	83.7438	-0.7996570533564409	-1	0.0	-0.00020421129061531929	-0.0	0.6184416777581192
2643.79	2643.99	2643.55	2643.56	51.631	-1.0213766715087331	-1	0.0	-8.321418574930295e-05	-0.0	0.6184416777581192
2643.55	2645.5	2642.87	2645.49	100.4433	-0.7237906712598488	-1	0.0	0.0007300761094886088	0.0	0.6184416777581192
2645.49	2646.52	2645.26	2645.26	275.7538	-0.562476695586156	-1	0.0	-8.694041557499865e-05	-0.0	0.6184416777581192
2645.27	2646.32	2645.26	2645.64	75.024	-0.3602627174527697	-1	0.0	0.00014365317586917392	0.0	0.6184416777581192
2645.64	2645.9	2645.04	2645.48	53.5591	-0.25389369579716003	-1	0.0	-6.047686004140296e-05	-0.0	0.6184416777581192
2645.48	2646.1	2645.48	2645.6	34.4191	-0.15159377449253952	-1	0.0	4.536038828484301e-05	0.0	0.6184416777581192
2645.6	2645.86	2645.6	2645.8	28.9146	-0.03620269759267103	-1	0.0	7.559721802241626e-05	0.0	0.6184416777581192
2645.79	2646.02	2645.79	2646.01	17.9674	0.08802088277980147	1	2.0	7.937107869082638e-05	0.004762264721449583	0.6232039424795688
2646.01	2646.23	2645.04	2645.04	80.2993	-0.04515729407330582	-1	-2.0	-0.0003665896954283543	0.021995381725701257	0.64519932420527
2645.04	2645.63	2645.04	2645.11	47.9962	-0.11783105659606008	-1	0.0	2.646462813427064e-05	0.0	0.64519932420527
2645.12	2645.12	2644.29	2644.29	20.4543	-0.34560235309072596	-1	0.0	-0.00031000601109221204	-0.0	0.64519932420527
2644.28	2644.29	2643.99	2643.99	28.594	-0.5577886599085105	-1	0.0	-0.00011345200412971046	-0.0	0.64519932420527
2643.99	2644.0	2643.99	2644.0	20.3383	-0.6870783366316573	-1	0.0	3.7821625649137047e-06	0.0	0.64519932420527
2644.0	2644.6	2643.99	2644.6	62.402	-0.628086123628691	-1	0.0	0.00022692889561271024	0.0	0.64519932420527
2644.6	2645.0	2644.22	2644.34	58.9751	-0.6346012601261464	-1	0.0	-9.8313544581341e-05	-0.0	0.64519932420527
2644.33	2644.47	2644.12	2644.47	56.2932	-0.5985012128990093	-1	0.0	4.9161605542247244e-05	0.0	0.64519932420527
2644.46	2644.47	2643.58	2643.58	38.0536	-0.760213140551059	-1	0.0	-0.0003365513694615352	-0.0	0.64519932420527
2643.59	2644.4	2643.58	2644.4	45.6393	-0.6728738638107643	-1	0.0	0.00031018543036354096	0.0	0.64519932420527
2644.4	2644.5	2644.39	2644.5	37.316	-0.579990497070412	-1	0.0	3.781576160943878e-05	0.0	0.64519932420527
2644.49	2644.73	2644.49	2644.72	29.5704	-0.4585709110542666	-1	0.0	8.319152958957687e-05	0.0	0.64519932420527
2644.73	2644.73	2643.99	2644.0	303.34	-0.5282477607474902	-1	0.0	-0.00027224053964114425	-0.0	0.64519932420527
2644.0	2644.0	2643.48	2643.48	214.3543	-0.6800917799296258	-1	0.0	-0.00019667170953097113	-0.0	0.64519932420527
2643.48	2643.48	2641.99	2641.99	196.0159	-1.0986033728404436	-1	0.0	-0.0005636509449665761	-0.0	0.64519932420527
2641.99	2642.2	2641.57	2642.12	79.7222	-1.329247462613239	-1	0.0	4.920533385832648e-05	0.0	0.64519932420527
2642.13	2642.37	2642.12	2642.37	26.5394	-1.4035626845798106	-1	0.0	9.462098617785131e-05	0.0	0.64519932420527
2642.36	2642.37	2640.8	2640.85	71.9488	-1.763569396316143	-1	0.0	-0.0005752411660744361	-0.0	0.64519932420527
2640.86	2640.86	2640.85	2640.85	32.2433	-1.971618684871828	-1	0.0	0.0	0.0	0.64519932420527
2640.86	2642.99	2640.85	2642.79	128.4305	-1.6451701692085408	-1	0.0	0.0007346119620577074	0.0	0.64519932420527
2642.79	2643.47	2642.78	2643.12	53.6128	-1.3237152593096653	-1	0.0	0.0001248680371879196	0.0	0.64519932420527
2643.11	2643.12	2643.01	2643.01	20.5943	-1.1088497156574704	-1	0.0	-4.161748236919394e-05	-0.0	0.64519932420527
2643.02	2643.02	2643.01	2643.02	11.0086	-0.942624357629029	-1	0.0	3.783564950454732e-06	0.0	0.64519932420527
2643.02	2643.26	2642.81	2642.82	41.4339	-0.8584161809253601	-1	0.0	-7.567101270511412e-05	-0.0	0.64519932420527
2642.82	2643.93	2642.81	2643.69	38.7109	-0.5938823083647549	-1	0.0	0.0003291938156968488	0.0	0.64519932420527
2643.69	2644.4	2643.34	2644.4	46.4377	-0.24912221272052193	-1	0.0	0.00026856401469155244	0.0	0.64519932420527
2644.39	2644.39	2643.6	2643.94	88.1019	-0.11591160111083809	-1	0.0	-0.0001739525034034628	-0.0	0.64519932420527
2643.94	2643.95	2643.01	2643.01	84.3976	-0.23047756844789546	-1	0.0	-0.00035174777037294547	-0.0	0.64519932420527
2643.01	2643.02	2642.94	2642.94	30.2227	-0.31826630112118437	-1	0.0	-2.6484954654071302e-05	-0.0	0.64519932420527
2642.95	2643.4	2642.71	2642.97	91.0632	-0.36442437039841025	-1	0.0	1.135099548221774e-05	0.0	0.64519932420527
2642.98	2643.65	2642.97	2643.56	25.5917	-0.25804290755786496	-1	0.0	0.0002232337105605442	0.0	0.64519932420527
2643.57	2643.57	2643.1	2643.1	23.4168	-0.28395312072780143	-1	0.0	-0.00017400777739107198	-0.0	0.64519932420527
2643.1	2643.1	2642.26	2642.27	31.1334	-0.4796267079482277	-1	0.0	-0.00031402519768453097	-0.0	0.64519932420527
2642.26	2642.31	2640.94	2642.31	147.5702	-0.5926873683865779	-1	0.0	1.5138498336675354e-05	0.0	0.64519932420527
2642.32	2642.64	2642.1	2642.11	67.4063	-0.7015493328567572	-1	0.0	-7.56913458298536e-05	-0.0	0.64519932420527
2642.11	2642.54	2642.03	2642.53	114.4936	-0.6684561877727901	-1	0.0	0.0001589638584313935	0.0	0.64519932420527
2642.53	2643.0	2642.53	2643.0	41.7291	-0.5300583500388711	-1	0.0	0.00017785985400342597	0.0	0.64519932420527
2643.0	2643.31	2642.99	2643.3	12.7429	-0.3614504243632837	-1	0.0	0.00011350737797966026	0.0	0.64519932420527
2643.3	2643.3	2642.2	2642.59	109.7661	-0.3991741528411694	-1	0.0	-0.00026860363939018583	-0.0	0.64519932420527
2642.6	2642.8	2641.97	2641.98	36.2283	-0.5519540791906365	-1	0.0	-0.00023083414377567113	-0.0	0.64519932420527
2641.97	2641.98	2641.18	2641.18	47.449	-0.8208263050155438	-1	0.0	-0.0003028032006299197	-0.0	0.64519932420527
2641.19	2641.19	2640.64	2640.64	69.5692	-1.104804035543566	-1	0.0	-0.00020445406977187552	-0.0	0.64519932420527
2640.65	2640.65	2640.0	2640.0	67.5337	-1.4157605092041194	-1	0.0	-0.0002423654871546166	-0.0	0.64519932420527
2640.0	2640.2	2639.52	2640.2	138.4113	-1.553205885443731	-1	0.0	7.575757575750686e-05	0.0	0.64519932420527
2640.2	2641.64	2640.2	2640.96	126.6334	-1.448306143568061	-1	0.0	0.00028785698053179765	0.0	0.64519932420527
2640.95	2640.96	2640.6	2640.61	54.1182	-1.4289343134009869	-1	0.0	-0.00013252756573367552	-0.0	0.64519932420527
2640.6	2640.61	2639.74	2640.42	65.3587	-1.4316778496786355	-1	0.0	-7.195307144947094e-05	-0.0	0.64519932420527
2640.42	2640.42	2640.0	2640.0	21.8757	-1.5000239389028138	-1	0.0	-0.00015906560319955965	-0.0	0.64519932420527
2640.01	2640.01	2639.59	2639.6	24.2714	-1.6065220365153436	-1	0.0	-0.00015151515151523576	-0.0	0.64519932420527
2639.6	2640.82	2639.6	2640.82	106.1073	-1.3782092992237267	-1	0.0	0.00046219124109714294	0.0	0.64519932420527
2640.82	2641.01	2640.81	2641.0	24.0063	-1.160429648974059	-1	0.0	6.81606470716023e-05	0.0	0.64519932420527
2641.01	2641.01	2640.0	2640.22	71.7524	-1.1660528384577447	-1	0.0	-0.000295342673229948	-0.0	0.64519932420527
2640.21	2640.22	2639.5	2639.56	71.7126	-1.294306991090707	-1	0.0	-0.00024997916840252543	-0.0	0.64519932420527
2639.55	2641.46	2638.62	2641.1	179.3405	-1.0155034158256058	-1	0.0	0.0005834305717620225	0.0	0.64519932420527
2641.1	2641.76	2641.1	2641.34	46.5126	-0.7573995813700094	-1	0.0	9.087122789752655e-05	0.0	0.64519932420527
2641.35	2642.88	2641.35	2641.99	56.3194	-0.4271938010865597	-1	0.0	0.0002460872133083214	0.0	0.64519932420527
2642.0	2642.35	2641.82	2642.34	69.0087	-0.12125549073880393	-1	0.0	0.000132475898849016	0.0	0.64519932420527
2642.34	2642.82	2642.0	2642.33	47.4611	0.08319647683447329	1	2.0	-3.784524323258154e-06	-0.00022707145939548923	0.6449722527458746
2642.33	2642.33	2642.02	2642.03	19.1675	0.15191882425733638	1	0.0	-0.00011353615937437223	-0.0	0.6449722527458746
2642.03	2642.03	2641.0	2641.52	404.7626	0.08222787992190206	1	0.0	-0.00019303338720610963	-0.0	0.6449722527458746
2641.51	2642.6	2641.51	2642.59	73.2031	0.2708265045839653	1	0.0	0.0004050698082922466	0.0	0.6449722527458746
2642.6	2642.6	2642.23	2642.5	28.2035	0.37194859931969404	1	0.0	-3.405749662266366e-05	-0.0	0.6449722527458746
2642.5	2642.74	2642.5	2642.61	30.1719	0.45699426447845326	1	0.0	4.162724692524655e-05	0.0	0.6449722527458746
2642.6	2642.61	2642.24	2642.61	40.6787	0.5053981556766303	1	0.0	0.0	0.0	0.6449722527458746
2642.6	2642.61	2642.6	2642.6	21.5359	0.5262136930091401	1	0.0	-3.7841376518965575e-06	-0.0	0.6449722527458746
2642.61	2643.36	2642.6	2643.02	155.4316	0.6233261268394017	1	0.0	0.00015893438280478733	0.0	0.6449722527458746
2643.01	2643.2	2642.49	2642.94	38.7757	0.6590311885811388	1	0.0	-3.0268405082023442e-05	-0.0	0.6449722527458746
2642.93	2644.18	2642.2	2643.63	124.5552	0.8233680973289665	1	0.0	0.00026107289609300643	0.0	0.6449722527458746
2643.64	2643.91	2643.63	2643.9	21.9079	0.977724684329587	1	0.0	0.00010213229536648605	0.0	0.6449722527458746
2643.9	2644.17	2643.81	2644.07	27.1833	1.1004472943650399	1	0.0	6.429895230541938e-05	0.0	0.6449722527458746
2644.07	2644.08	2642.77	2642.77	126.3322	0.874608535275911	1	0.0	-0.000491666256944856	-0.0	0.6449722527458746
2642.77	2643.08	2641.93	2642.0	128.2339	0.537258055050188	1	0.0	-0.0002913609583883314	-0.0	0.6449722527458746
2642.0	2642.74	2641.99	2642.74	62.5169	0.4656227930549903	1	0.0	0.00028009084027247333	0.0	0.6449722527458746
2642.73	2642.74	2641.99	2641.99	59.1056	0.24327438678028557	1	0.0	-0.0002837963628657958	-0.0	0.6449722527458746
2642.0	2642.0	2641.62	2641.91	132.273	0.07252039389095444	1	0.0	-3.0280205451149733e-05	-0.0	0.6449722527458746
2641.92	2642.59	2641.91	2642.12	36.8148	0.003536935160809662	1	0.0	7.94879462207021e-05	0.0	0.6449722527458746
2642.11	2642.12	2642.1	2642.1	53.1431	-0.04704716279547938	-1	-2.0	-7.569678894259191e-06	0.00045418073365555145	0.6454264334795301
2642.1	2642.4	2642.1	2642.15	43.7969	-0.06892046027269316	-1	0.0	1.8924340486892177e-05	0.0	0.6454264334795301
2642.14	2642.15	2641.5	2641.5	32.9584	-0.22604463673860664	-1	0.0	-0.00024601177071703617	-0.0	0.6454264334795301
2641.51	2641.51	2641.1	2641.1	26.8827	-0.4153479871561103	-1	0.0	-0.00015142911224685918	-0.0	0.6454264334795301
2641.11	2641.11	2640.72	2640.72	23.2698	-0.6182401247683629	-1	0.0	-0.0001438794441710467	-0.0	0.6454264334795301
2640.72	2640.73	2640.2	2640.49	100.0131	-0.7932926568182666	-1	0.0	-8.709745826895876e-05	-0.0	0.6454264334795301
2640.49	2640.87	2639.85	2640.14	52.7366	-0.9730596914723719	-1	0.0	-0.00013255115527799344	-0.0	0.6454264334795301
2640.15	2640.15	2638.43	2638.81	161.7251	-1.36943748529211	-1	0.0	-0.000503761164180605	-0.0	0.6454264334795301
2638.82	2638.88	2638.6	2638.67	57.0398	-1.6400228777470147	-1	0.0	-5.305421762080709e-05	-0.0	0.6454264334795301
2638.67	2638.67	2637.49	2637.49	76.5688	-2.0516117735764965	-1	0.0	-0.00044719498838441396	-0.0	0.6454264334795301
2637.49	2637.5	2636.6	2636.89	196.0739	-2.421537777267531	-1	0.0	-0.00022748901417635192	-0.0	0.6454264334795301
2636.89	2637.31	2635.32	2637.31	224.6027	-2.531183488908937	-1	0.0	0.00015927854404251818	0.0	0.6454264334795301
2637.31	2637.98	2635.32	2635.44	88.8915	-2.971431849427063	-1	0.0	-0.0007090558182389906	-0.0	0.6454264334795301
2635.44	2636.35	2635.44	2635.84	191.137	-3.1223548212119567	-1	0.0	0.00015177731232740577	0.0	0.6454264334795301
2635.84	2636.01	2635.6	2635.81	83.776	-3.1722829853774783	-1	0.0	-1.1381570960367071e-05	-0.0	0.6454264334795301
2635.82	2637.84	2635.82	2637.13	78.7866	-2.8551882934998503	-1	0.0	0.0005007948220852043	0.0	0.6454264334795301
2637.13	2637.46	2636.92	2637.45	45.2022	-2.5198911345305532	-1	0.0	0.00012134403688857098	0.0	0.6454264334795301
2637.45	2637.45	2637.38	2637.38	17.8776	-2.264878910620155	-1	0.0	-2.6540787502971064e-05	-0.0	0.6454264334795301
2637.38	2637.4	2636.2	2637.28	86.3229	-2.0748499331566563	-1	0.0	-3.791641705019888e-05	-0.0	0.6454264334795301
2637.27	2638.49	2637.27	2638.48	75.1821	-1.644188175254385	-1	0.0	0.00045501425711336196	0.0	0.6454264334795301
2638.49	2639.15	2638.48	2638.8	71.5232	-1.2553277715824152	-1	0.0	0.00012128195021388066	0.0	0.6454264334795301
2638.8	2638.81	2638.28	2638.29	45.4651	-1.0851615521410167	-1	0.0	-0.0001932696680310153	-0.0	0.6454264334795301
2638.28	2638.28	2637.04	2637.79	67.4707	-1.0620521142263897	-1	0.0	-0.00018951669452560438	-0.0	0.6454264334795301
2637.8	2637.96	2635.7	2635.71	158.3628	-1.487125492315954	-1	0.0	-0.0007885388905105595	-0.0	0.6454264334795301
2635.71	2635.79	2635.1	2635.13	62.2873	-1.8720431782780906	-1	0.0	-0.00022005455835427679	-0.0	0.6454264334795301
2635.12	2635.75	2633.39	2633.39	361.2002	-2.479623324597924	-1	0.0	-0.0006603089790637728	-0.0	0.6454264334795301
2633.39	2635.39	2632.72	2634.91	243.6471	-2.5036815177682	-1	0.0	0.0005772027690542636	0.0	0.6454264334795301
2634.91	2635.4	2634.43	2634.43	76.7681	-2.579781572785123	-1	0.0	-0.00018216940996085285	-0.0	0.6454264334795301
2634.42	2634.59	2633.48	2634.01	94.6928	-2.6759814883903346	-1	0.0	-0.00015942727648854405	-0.0	0.6454264334795301
2634.0	2634.72	2633.91	2634.72	45.8342	-2.5338849990316703	-1	0.0	0.0002695509887964409	0.0	0.6454264334795301
2634.73	2634.97	2633.57	2633.58	79.0228	-2.6443940729805036	-1	0.0	-0.000432683548916013	-0.0	0.6454264334795301
2633.57	2633.58	2632.01	2632.02	191.7658	-3.0145610749655134	-1	0.0	-0.0005923495773813015	-0.0	0.6454264334795301
2632.02	2632.57	2631.02	2631.48	619.1312	-3.32578674772094	-1	0.0	-0.00020516561424299695	-0.0	0.6454264334795301
2631.48	2633.8	2631.04	2633.79	327.6169	-2.9614760360095715	-1	0.0	0.0008778330065211115	0.0	0.6454264334795301
2633.79	2633.8	2632.88	2633.48	114.7422	-2.7320246196859443	-1	0.0	-0.00011770110752939988	-0.0	0.6454264334795301
2633.47	2633.76	2633.22	2633.76	39.2343	-2.4664091641761843	-1	0.0	0.00010632319212611208	0.0	0.6454264334795301
2633.76	2635.64	2633.49	2635.47	206.8852	-1.8652115710629005	-1	0.0	0.0006492618917439685	0.0	0.6454264334795301
2635.46	2635.46	2634.42	2634.54	59.907	-1.6348221826497138	-1	0.0	-0.00035287823424279274	-0.0	0.6454264334795301
2634.54	2636.32	2634.54	2635.82	137.5119	-1.1676067446287561	-1	0.0	0.000485853317846896	0.0	0.6454264334795301
2635.82	2635.83	2635.07	2635.3	36.6606	-0.9489124336078021	-1	0.0	-0.00019728206023172934	-0.0	0.6454264334795301
2635.3	2635.49	2635.29	2635.49	9.3398	-0.7432611670988081	-1	0.0	7.20980533523985e-05	0.0	0.6454264334795301
2635.48	2636.0	2635.48	2636.0	59.0155	-0.47933269561417546	-1	0.0	0.0001935124018683787	0.0	0.6454264334795301
2636.0	2636.7	2636.0	2636.69	83.2355	-0.14151260737526172	-1	0.0	0.0002617602427921195	0.0	0.6454264334795301
2636.69	2637.7	2636.69	2637.45	51.5854	0.25493883605349765	1	2.0	0.000288240179922461	0.01729441079534766	0.6627208442748778
2637.45	2637.71	2636.8	2637.11	59.6112	0.43994208007643465	1	0.0	-0.00012891239644341468	-0.0	0.6627208442748778
2637.1	2637.4	2637.1	2637.4	35.1004	0.6195996932697199	1	0.0	0.00010996886743441792	0.0	0.6627208442748778
2637.39	2637.8	2636.5	2637.09	51.5494	0.6596547860808641	1	0.0	-0.00011754000151664723	-0.0	0.6627208442748778
2637.1	2637.36	2637.09	2637.27	24.3728	0.7140758428245135	1	0.0	6.82570560730511e-05	0.0	0.6627208442748778
2637.27	2638.0	2637.26	2637.99	98.6378	0.8965401278774152	1	0.0	0.00027300958946185894	0.0	0.6627208442748778
2637.99	2638.0	2637.79	2638.0	37.509	1.0041491639199194	1	0.0	3.7907649386159648e-06	0.0	0.6627208442748778
2638.0	2639.13	2637.99	2639.13	263.6611	1.307498074382238	1	0.0	0.00042835481425318456	0.0	0.6627208442748778
2639.12	2639.8	2639.12	2639.55	31.0648	1.5789985339188206	1	0.0	0.00015914335405997626	0.0	0.6627208442748778
2639.54	2639.55	2638.0	2638.88	149.0476	1.5831071629381768	1	0.0	-0.00025383114546040364	-0.0	0.6627208442748778
2638.88	2638.88	2638.08	2638.09	19.6536	1.3819243175744305	1	0.0	-0.00029936942945485434	-0.0	0.6627208442748778
2638.08	2638.74	2638.08	2638.22	79.3752	1.2507758850952087	1	0.0	4.927807618382296e-05	0.0	0.6627208442748778
2638.21	2638.73	2638.0	2638.53	32.3027	1.2086577917775685	1	0.0	0.00011750346824768165	0.0	0.6627208442748778
2638.53	2638.8	2637.71	2637.71	96.9035	0.9768524705878008	1	0.0	-0.00031077910806398545	-0.0	0.6627208442748778
2637.72	2637.72	2637.0	2637.01	65.8718	0.6491143072012164	1	0.0	-0.00026538171368339913	-0.0	0.6627208442748778
2637.01	2637.01	2635.81	2636.39	181.1485	0.2810106624092441	1	0.0	-0.00023511477013749005	-0.0	0.6627208442748778
2636.4	2637.94	2636.39	2637.94	99.8675	0.372720011974252	1	0.0	0.0005879251552312059	0.0	0.6627208442748778
2637.93	2637.94	2637.44	2637.82	132.9906	0.4005862591584446	1	0.0	-4.549004147169633e-05	-0.0	0.6627208442748778
2637.82	2637.94	2637.6	2637.61	83.9654	0.36537087116357725	1	0.0	-7.961119409205519e-05	-0.0	0.6627208442748778
2637.61	2637.97	2637.6	2637.97	15.019	0.41473624100717643	1	0.0	0.0001364871986380134	0.0	0.6627208442748778
2637.96	2637.97	2637.72	2637.73	21.6523	0.38698985235896544	1	0.0	-9.097904828325731e-05	-0.0	0.6627208442748778
2637.73	2637.83	2637.72	2637.82	24.5188	0.38122401934788286	1	0.0	3.4120247333957465e-05	0.0	0.6627208442748778
2637.83	2639.36	2637.83	2639.36	53.0608	0.710989264213822	1	0.0	0.0005838154233419601	0.0	0.6627208442748778
2639.35	2640.72	2639.35	2640.17	79.4947	1.0974040266501106	1	0.0	0.0003068925800193689	0.0	0.6627208442748778
2640.17	2640.17	2639.04	2639.04	70.648	1.0854248766349883	1	0.0	-0.00042800274224774615	-0.0	0.6627208442748778
2639.05	2640.0	2638.94	2640.0	37.1468	1.2697627740599273	1	0.0	0.00036376864314302537	0.0	0.6627208442748778
2639.99	2640.34	2639.8	2639.81	45.6417	1.3275044516190064	1	0.0	-7.196969696976474e-05	-0.0	0.6627208442748778
2639.8	2640.78	2639.8	2640.42	34.4667	1.4765483476539885	1	0.0	0.0002310772366194147	0.0	0.6627208442748778
2640.42	2640.42	2638.9	2638.91	24.0301	1.2149131934343131	1	0.0	-0.0005718787162649619	-0.0	0.6627208442748778
2638.9	2638.91	2638.9	2638.9	24.1037	1.015481165160054	1	0.0	-3.7894433685403683e-06	-0.0	0.6627208442748778
2638.9	2638.91	2638.9	2638.91	18.1028	0.865713567185594	1	0.0	3.7894577284980357e-06	0.0	0.6627208442748778
2638.9	2639.16	2638.9	2639.16	20.2322	0.8049801295123871	1	0.0	9.473608421650681e-05	0.0	0.6627208442748778
2639.16	2639.39	2639.15	2639.39	34.2662	0.800435111168099	1	0.0	8.714894132988427e-05	0.0	0.6627208442748778
2639.39	2639.73	2639.38	2639.73	76.8465	0.857850926354331	1	0.0	0.00012881764347061342	0.0	0.6627208442748778
2639.73	2640.3	2639.53	2639.54	119.5238	0.8383757627443629	1	0.0	-7.197705825978673e-05	-0.0	0.6627208442748778
2639.54	2639.73	2639.0	2639.41	44.5016	0.7811527130920695	1	0.0	-4.925100585717601e-05	-0.0	0.6627208442748778
2639.4	2640.06	2639.4	2640.05	64.8184	0.8700838050190214	1	0.0	0.0002424784326802154	0.0	0.6627208442748778
2640.05	2640.5	2640.05	2640.5	14.1634	1.0130085658911412	1	0.0	0.00017045131720982987	0.0	0.6627208442748778
2640.52	2640.98	2639.85	2639.86	97.1099	0.948271497056794	1	0.0	-0.00024237833743601112	-0.0	0.6627208442748778
2639.85	2640.34	2639.85	2640.29	63.4628	0.9826495571064697	1	0.0	0.00016288742584835703	0.0	0.6627208442748778
2640.29	2640.8	2640.29	2640.54	31.6042	1.0428072551649166	1	0.0	9.468656852096302e-05	0.0	0.6627208442748778
2640.55	2640.55	2640.16	2640.21	90.1887	0.9907871500854526	1	0.0	-0.0001249744370469541	-0.0	0.6627208442748778
2640.2	2640.21	2639.49	2639.75	84.827	0.836012662358371	1	0.0	-0.00017422856515203478	-0.0	0.6627208442748778
2639.75	2639.99	2639.74	2639.99	66.4054	0.7702691076578958	1	0.0	9.091770053970549e-05	0.0	0.6627208442748778
2639.98	2640.03	2639.98	2640.03	101.1913	0.7209884999983842	1	0.0	1.5151572543947722e-05	0.0	0.6627208442748778
2640.04	2640.57	2640.04	2640.56	26.0553	0.7920039741429719	1	0.0	0.0002007552944474078	0.0	0.6627208442748778
2640.57	2641.6	2640.56	2641.06	118.1254	0.9354566370661814	1	0.0	0.00018935377344209137	0.0	0.6627208442748778
2641.06	2641.07	2640.3	2640.76	55.3176	0.947709215755367	1	0.0	-0.0001135907552269888	-0.0	0.6627208442748778
2640.76	2641.01	2640.76	2641.0	51.1963	0.9915146860180357	1	0.0	9.08829276420331e-05	0.0	0.6627208442748778
2641.01	2641.01	2640.22	2640.23	157.1982	0.8321862733173475	1	0.0	-0.00029155622870125075	-0.0	0.6627208442748778
2640.23	2640.57	2639.01	2639.02	233.7736	0.44273297868630834	1	0.0	-0.00045829340625624937	-0.0	0.6627208442748778
2639.02	2639.02	2638.33	2638.34	63.7922	0.02392348727562421	1	0.0	-0.00025767140832577695	-0.0	0.6627208442748778
2638.33	2638.4	2638.15	2638.39	131.9707	-0.2453072509906633	-1	-2.0	1.8951310293502388e-05	-0.0011370786176101433	0.6615837656572676
2638.39	2638.39	2637.44	2637.44	47.1468	-0.6308244309193469	-1	0.0	-0.00036006807181643286	-0.0	0.6615837656572676
2637.43	2637.43	2636.81	2636.82	65.2913	-1.0139428335278353	-1	0.0	-0.0002350764377577752	-0.0	0.6615837656572676
2636.81	2636.82	2636.06	2636.8	47.3431	-1.2556773821179377	-1	0.0	-7.584893925272063e-06	-0.0	0.6615837656572676
2636.8	2636.8	2636.34	2636.41	54.0674	-1.48032623012341	-1	0.0	-0.00014790655339813608	-0.0	0.6615837656572676
2636.4	2636.79	2636.21	2636.54	26.8991	-1.5743943316915647	-1	0.0	4.930947766101923e-05	0.0	0.6615837656572676
2636.53	2636.53	2636.0	2636.15	52.5604	-1.6944970846898286	-1	0.0	-0.00014792113906858528	-0.0	0.6615837656572676
2636.16	2636.92	2636.0	2636.5	100.433	-1.6660957521830824	-1	0.0	0.00013276937958761614	0.0	0.6615837656572676
2636.51	2637.3	2636.5	2636.81	44.4536	-1.547835032265084	-1	0.0	0.00011758012516582816	0.0	0.6615837656572676
2636.8	2637.79	2636.7	2637.78	86.9511	-1.2257191589133072	-1	0.0	0.00036786875049776846	0.0	0.6615837656572676
2637.79	2637.79	2637.44	2637.46	40.9139	-1.0586699502887313	-1	0.0	-0.00012131413537141977	-0.0	0.6615837656572676
2637.47	2637.79	2637.0	2637.62	59.6929	-0.8921408486676228	-1	0.0	6.066442713814624e-05	0.0	0.6615837656572676
2637.61	2638.9	2637.61	2638.9	49.3838	-0.48128700936013047	-1	0.0	0.0004852859775101859	0.0	0.6615837656572676
